id,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
2207,32,9,1400,4,1,10413.71,,25436.0,10860.0,43279.8,10860.0
2208,9,1,1100,8,3,69705.66,,24200.5,11343.5,43153.0,11343.5
2209,94,1,2104,6,1,43877.2,,7817.0,3239.0,9181.14,3239.0
2210,14,1,1200,5,1,51885.47,,17520.0,7522.0,14747.8,7522.0
2211,9,2,1300,8,3,61158.78,,23721.5,10074.5,36026.0,10074.5
2212,94,2,1104,6,1,36968.47,,8285.0,3437.0,8805.08,3437.0
2213,67,1,1200,6,1,85943.63,,24462.0,4940.5,12202.7,4940.5
2214,14,2,1200,5,1,54740.57,,17216.0,6514.0,19278.2,6514.0
2215,9,3,1700,8,3,71564.7,,21938.5,9412.0,40506.7,9412.0
2216,94,3,1204,6,1,24642.42,,11214.5,4995.1,10739.5,4995.1
2217,67,2,1550,6,1,94223.37,,34338.5,13060.5,17578.7,13060.5
2218,14,3,1110,5,1,26279.67,,14622.0,6605.0,11736.0,6605.0
2219,9,4,1400,8,3,48281.63,,23186.5,10417.5,32350.7,10417.5
2220,94,4,1204,6,1,46982.6,,10433.0,4386.0,11686.7,4386.0
2221,67,3,1900,6,1,65881.61,,36076.5,15420.0,20173.3,15420.0
2222,14,4,1350,5,1,30626.39,,16132.0,7382.0,13074.0,7382.0
2223,9,5,1700,8,3,72918.62,,28703.5,9956.5,37351.5,9956.5
2224,94,5,1504,6,1,21707.68,,17416.5,6795.5,15484.2,6795.5
2225,67,4,1100,6,1,92180.18,,36526.5,13743.0,23517.6,13743.0
2226,14,5,1650,5,1,13060.15,,16364.5,7341.0,12174.4,7341.0
2227,9,6,2200,8,3,96251.68,,37989.5,17293.0,52567.2,17293.0
2228,19,1,1000,5,2,10743.1,,8920.5,3662.5,14855.7,3662.5
2229,94,6,1204,6,1,28884.17,,9829.0,3787.5,8206.28,3787.5
2230,67,5,1100,6,1,98539.12,,49626.5,22007.5,27843.2,22007.5
2231,14,6,1110,5,1,57073.17,,28514.0,10360.0,17699.2,10360.0
2232,9,7,1200,8,3,104343.75,,37871.5,17111.5,59980.7,17111.5
2233,19,2,1400,5,2,14108.23,,8861.0,3995.5,17316.4,3995.5
2234,94,7,1104,6,1,16769.37,,18268.5,6887.8,13168.5,6887.8
2235,67,6,1250,6,1,43829.45,,49714.0,23926.0,18708.1,23926.0
2236,14,7,1110,5,1,65211.88,,19191.0,6109.0,14477.8,6109.0
2237,9,8,1100,8,3,96651.51,,48275.5,18689.0,71645.7,18689.0
2238,19,3,1400,5,2,23393.8,,14206.5,5061.5,24594.5,5061.5
2239,94,8,1204,6,1,47938.93,,16122.5,5684.4,16610.5,5684.4
2240,67,7,1250,6,1,76679.6,,51317.0,22714.0,30044.9,22714.0
2241,14,8,1350,5,1,66794.06,,34342.5,12885.5,28648.7,12885.5
2242,19,4,1700,5,2,25043.75,,18899.0,6696.5,33710.2,6696.5
2243,94,9,1504,6,1,63603.39,,30847.5,10119.0,25701.3,10119.0
2244,19,5,1200,5,2,20417.25,,26709.5,8925.5,34790.9,8925.5
2245,19,6,1000,5,2,40736.09,,24300.5,7769.0,39042.0,7769.0
2246,19,7,1700,5,2,20416.65,,28049.0,9652.5,46705.8,9652.5
2247,51,1,1400,7,1,44417.21,,17800.5,9176.5,32548.5,9176.5
2248,71,1,1000,5,1,55028.94,,21490.0,5090.5,14339.3,5090.5
2249,51,2,1400,7,1,38284.9,,18013.5,8914.5,31215.2,8914.5
2250,89,1,1100,5,1,11224.59,,9073.5,3432.0,8919.91,3432.0
2251,71,2,1000,5,1,37743.39,,24251.0,11391.0,15809.5,11391.0
2252,51,3,1200,7,1,46747.51,,27599.5,12121.0,45986.7,12121.0
2253,89,2,1300,5,1,44304.63,,11288.0,4442.0,12741.5,4442.0
2254,71,3,1800,5,1,50936.6,,25216.5,10953.0,15253.5,10953.0
2255,51,4,1100,7,1,50634.15,,21149.0,9085.5,40900.3,9085.5
2256,89,3,1200,5,1,46354.21,,15288.5,5437.0,16385.3,5437.0
2257,51,5,1717,7,1,30132.53,,26272.5,12906.0,42260.9,12906.0
2258,71,4,1300,5,1,27448.22,,24669.0,12043.5,17304.2,12043.5
2259,89,4,1600,5,1,38440.82,,17317.0,6426.0,15660.6,6426.0
2260,51,6,1400,7,1,47052.26,,29244.5,13792.0,50475.8,13792.0
2261,72,1,1000,8,3,22817.21,,4226.5,832.5,10731.3,832.5
2262,71,5,1300,5,1,49008.64,,34819.5,17091.5,22884.4,17091.5
2263,89,5,1200,5,1,25205.82,,12284.0,4717.5,14008.3,4717.5
2264,51,7,1200,7,1,51634.73,,25750.5,10664.5,46130.2,10664.5
2265,72,2,1000,8,3,20513.18,,11264.0,3733.5,21583.7,3733.5
2266,71,6,1400,5,1,41770.29,,30960.0,12267.5,15838.1,12267.5
2267,51,8,1100,7,1,43694.49,,28204.0,11522.0,50498.8,11522.0
2268,89,6,1100,5,1,22603.43,,14580.0,4799.5,17207.9,4799.5
2269,72,3,1600,8,3,21982.57,,19943.0,6905.0,27448.0,6905.0
2270,71,7,1600,5,1,65210.86,,58480.5,18993.0,28898.9,18993.0
2271,51,9,1200,7,1,37952.64,,25150.0,11567.5,49892.5,11567.5
2272,72,4,1600,8,3,31576.85,,19082.5,6898.5,26227.8,6898.5
2273,71,8,1100,5,1,76117.1,,60014.0,19966.1,34144.4,19966.1
2274,72,5,1200,8,3,15462.33,,20237.0,9262.0,31230.5,9262.0
2275,72,6,2000,8,3,13368.47,,19212.5,7452.0,28641.0,7452.0
2276,72,7,1416,8,3,8679.9,,14327.0,4257.0,30876.1,4257.0
2277,72,8,1416,8,3,19606.61,,22379.5,9813.0,38756.0,9813.0
2278,60,1,2000,7,1,20789.88,,17291.0,8862.5,13016.8,8862.5
2279,30,1,1010,10,1,35918.97,,6698.0,1200.5,5342.02,1200.5
2280,64,1,1000,5,2,23760.21,,9376.5,3767.0,7797.68,3767.0
2281,22,1,2005,6,3,12070.02,,13433.5,4558.5,21875.7,4558.5
2282,60,2,1250,7,1,52531.05,,15637.0,6588.5,10564.0,6588.5
2283,30,2,1680,10,1,31566.46,,9807.0,3257.5,11090.2,3257.5
2284,22,2,1005,6,3,37494.63,,11361.0,4649.0,20256.8,4649.0
2285,64,2,1400,5,2,19877.05,,15503.0,5641.0,17941.3,5641.0
2286,60,3,1250,7,1,27344.84,,22626.0,10044.5,17091.4,10044.5
2287,30,3,1200,10,1,35064.84,,14765.5,5253.5,15040.6,5253.5
2288,22,3,1205,6,3,17817.11,,15757.5,7203.0,29403.6,7203.0
2289,64,3,1400,5,2,20699.6,,8753.5,4024.5,12481.7,4024.5
2290,60,4,1000,7,1,46263.23,,28330.4,12941.5,17744.4,12941.5
2291,22,4,1405,6,3,28347.6,,14974.5,5376.0,27450.2,5376.0
2292,30,4,1350,10,1,21759.12,,16109.0,4983.0,13062.0,4983.0
2293,64,4,1600,5,2,25548.13,,24563.1,10123.9,14591.8,10123.9
2294,22,5,2005,6,3,20384.47,,16459.0,6571.5,30001.5,6571.5
2295,60,5,1600,7,1,21400.81,,31115.8,13019.3,15072.1,13019.3
2296,30,5,1010,10,1,24539.57,,11544.0,3132.0,12692.2,3132.0
2297,64,5,1200,5,2,27541.11,,28876.4,10535.5,19441.3,10535.5
2298,22,6,1005,6,3,52081.92,,13036.5,6170.0,26739.1,6170.0
2299,60,6,1400,7,1,40923.53,,38231.7,16915.0,25796.8,16915.0
2300,30,6,1680,10,1,26350.7,,15762.5,5236.5,12822.6,5236.5
2301,22,7,1205,6,3,78602.55,,23515.5,9980.0,44101.1,9980.0
2302,64,6,1200,5,2,22177.27,,23914.1,8708.19,16451.0,8708.19
2303,60,7,1400,7,1,49365.24,,53665.1,20751.0,33457.6,20751.0
2304,30,7,1200,10,1,18936.09,,16265.0,4950.0,14754.1,4950.0
2305,22,8,1405,6,3,25116.49,,20897.5,10004.0,42718.9,10004.0
2306,64,7,900,5,2,45775.13,,31387.2,9829.8,23560.7,9829.8
2307,60,8,1000,7,1,20702.99,,44457.0,22783.7,26590.7,22783.7
2308,22,9,1405,6,3,33852.29,,27731.0,11872.5,47333.4,11872.5
2309,76,1,1400,7,1,117811.94,,83853.0,27485.0,32106.5,27485.0
2310,66,1,1600,7,1,57177.61,,33072.0,13171.5,24342.8,13171.5
2311,61,1,1300,10,1,48249.36,,14301.5,2401.5,9058.66,2401.5
2312,42,1,1400,5,1,50100.15,,17618.0,5595.0,15639.9,5595.0
2313,76,2,2400,7,1,143772.04,,84139.4,30215.0,30271.4,30215.0
2314,66,2,1000,7,1,88178.36,,37880.5,11843.0,20535.0,11843.0
2315,88,1,2500,6,1,144119.0,,56042.0,12183.0,72668.3,12183.0
2316,61,2,1600,10,1,6006.46,,10661.5,3279.5,5063.77,3279.5
2317,41,1,1000,3,2,40586.72,,35463.5,14207.5,33481.9,14207.5
2318,42,2,1200,5,1,27447.61,,13309.0,4613.5,10258.6,4613.5
2319,76,3,1600,7,1,140460.93,,109754.0,58075.5,45359.8,58075.5
2320,123,1,1060,10,1,516.09,,4791.0,1777.0,5229.88,1777.0
2321,66,3,2200,7,1,33303.72,,48109.0,24003.0,28256.0,24003.0
2322,124,1,1700,7,2,1160.51,,6188.0,3209.0,2945.62,3209.0
2323,88,2,1600,6,1,103625.16,,73341.0,34127.0,108481.0,34127.0
2324,61,3,1200,10,1,2890.77,,16318.5,6501.5,6247.54,6501.5
2325,41,2,2400,3,2,75623.98,,36720.5,13215.0,28651.3,13215.0
2326,42,3,1200,5,1,4073.71,,7638.5,2459.0,4601.86,2459.0
2327,76,4,1300,7,1,269320.64,,163605.0,65350.5,72535.1,65350.5
2328,123,2,1200,10,1,1740.09,,5955.0,1916.0,5076.55,1916.0
2329,66,4,1600,7,1,61458.69,,44973.5,11787.0,25403.7,11787.0
2330,124,2,1100,7,2,4667.69,,5652.0,2057.5,3335.56,2057.5
2331,88,3,1200,6,1,143215.93,,102066.0,47880.0,137866.0,47880.0
2332,61,4,1200,10,1,14565.47,,28310.5,10275.0,18812.4,10275.0
2333,41,3,1550,3,2,75397.74,,33990.0,14083.5,32500.2,14083.5
2334,42,4,900,5,1,9477.45,,7681.0,2293.0,5225.66,2293.0
2335,76,5,1200,7,1,232169.25,,206120.0,85126.4,96374.4,85126.4
2336,123,3,1900,10,1,9466.41,,7803.0,2170.0,7697.62,2170.0
2337,19,1,1200,7,2,15439.96,,14778.0,5925.0,31025.3,5925.0
2338,66,5,1400,7,1,40003.42,,54491.0,27629.0,29677.5,27629.0
2339,124,3,1200,7,2,1457.52,,8594.0,3278.5,4462.33,3278.5
2340,88,4,1200,6,1,175523.27,,94202.5,37637.0,124842.0,37637.0
2341,61,5,1000,10,1,26248.34,,28975.5,9016.5,14521.9,9016.5
2342,41,4,1250,3,2,62298.72,,50966.0,18312.0,41416.3,18312.0
2343,42,5,900,5,1,24297.31,,23679.0,5234.5,14281.3,5234.5
2344,76,6,1200,7,1,192087.71,,230426.0,98676.9,106768.0,98676.9
2345,123,4,1200,10,1,6827.41,,10148.0,3201.0,8008.51,3201.0
2346,19,2,1000,7,2,43350.61,,19260.5,3486.5,28064.0,3486.5
2347,66,6,1200,7,1,105166.65,,76851.0,31718.5,47001.7,31718.5
2348,124,4,1200,7,2,18427.28,,16496.5,4969.5,11465.4,4969.5
2349,88,5,1200,6,1,246135.37,,102615.0,22473.0,129107.0,22473.0
2350,61,6,1600,10,1,20667.24,,24997.0,10001.0,6994.87,10001.0
2351,41,5,1000,3,2,90491.13,,42438.0,13070.5,38626.9,13070.5
2352,42,6,1800,5,1,24002.12,,27742.5,7069.0,20913.3,7069.0
2353,76,7,1400,7,1,447070.74,,166952.0,68345.0,86408.6,68345.0
2354,123,5,1200,10,1,12960.14,,19511.0,4785.0,19360.0,4785.0
2355,19,3,1400,7,2,21681.38,,31654.5,8810.5,45046.9,8810.5
2356,66,7,1200,7,1,74331.44,,77639.5,38595.0,45312.5,38595.0
2357,124,5,1375,7,2,10305.41,,6724.5,3458.5,3853.62,3458.5
2358,88,6,2040,6,1,178158.17,,121873.0,55499.5,145164.0,55499.5
2359,61,7,1400,10,1,22047.91,,28197.0,11175.4,12707.1,11175.4
2360,41,6,1300,3,2,34791.98,,56900.5,25843.5,48327.8,25843.5
2361,42,7,1200,5,1,20914.76,,17466.0,5248.5,12724.6,5248.5
2362,76,8,1300,7,1,204396.79,,259231.0,105059.0,102089.0,105059.0
2363,123,6,1500,10,1,598.83,,1845.0,720.0,1005.5,720.0
2364,19,4,1000,7,2,51522.93,,41837.0,11876.5,59266.8,11876.5
2365,66,8,1600,7,1,54048.29,,107257.0,47120.5,59526.8,47120.5
2366,124,6,1375,7,2,9651.28,,13894.5,3651.0,8428.36,3651.0
2367,88,7,1500,6,1,258183.88,,129439.0,55140.5,167202.0,55140.5
2368,61,8,1400,10,1,33310.71,,35404.5,10632.0,15096.3,10632.0
2369,41,7,1400,3,2,148701.07,,117584.0,39766.0,85978.9,39766.0
2370,42,8,1400,5,1,23163.04,,31369.5,8170.0,20196.5,8170.0
2371,76,9,1000,7,1,182265.89,,248866.0,103620.0,108648.0,103620.0
2372,19,5,1200,7,2,35306.23,,20664.5,6932.0,41420.6,6932.0
2373,88,8,1000,6,1,253109.38,,180950.0,67956.5,200651.0,67956.5
2374,49,1,1300,5,1,9225.46,,8453.5,2010.5,7012.62,2010.5
2375,41,8,1400,3,2,67630.49,,71930.0,28666.5,53250.4,28666.5
2376,19,6,2100,7,2,51110.65,,37836.0,14249.5,75423.7,14249.5
2377,88,9,1200,6,1,225003.63,,188780.0,76371.0,231301.0,76371.0
2378,49,2,1050,5,1,24762.92,,27041.0,7286.5,20740.2,7286.5
2379,19,7,1600,7,2,34745.16,,37952.5,13755.5,75390.1,13755.5
2380,49,3,1000,5,1,9892.83,,15427.0,5237.5,15223.5,5237.5
2381,19,8,1300,7,2,62726.82,,48629.0,16266.5,108909.0,16266.5
2382,49,4,1850,5,1,13506.74,,16776.5,3665.0,14654.8,3665.0
2383,49,5,1000,5,1,10527.52,,12992.0,3193.5,13225.9,3193.5
2384,49,6,1300,5,1,9538.77,,7058.5,1002.0,7237.65,1002.0
2385,60,1,1600,5,1,17444.75,,16284.5,7954.5,8805.02,7954.5
2386,31,1,1000,4,1,3312.64,,2226.0,577.5,3846.62,577.5
2387,40,1,1000,7,1,24749.84,,8243.5,2668.0,7249.04,2668.0
2388,60,2,1000,5,1,29237.76,,25343.5,12356.5,18252.5,12356.5
2389,58,1,3400,2,3,14821.74,,8636.0,2070.0,16598.2,2070.0
2390,31,2,1150,4,1,5199.88,,2595.5,713.5,3459.24,713.5
2391,40,2,1600,7,1,8802.54,,13781.5,5049.5,12092.1,5049.5
2392,8,1,1400,10,1,14228.64,,14891.0,6831.0,11867.9,6831.0
2393,60,3,1000,5,1,31608.32,,31735.0,13305.5,20242.0,13305.5
2394,58,2,3200,2,3,20658.42,,9161.5,3450.0,20664.0,3450.0
2395,31,3,1650,4,1,10009.54,,6666.0,2411.0,7018.11,2411.0
2396,40,3,1600,7,1,25470.64,,12341.0,5598.0,12796.5,5598.0
2397,8,2,1600,10,1,38155.66,,18360.0,7807.5,13215.3,7807.5
2398,60,4,1250,5,1,25385.43,,33869.5,17433.0,22665.2,17433.0
2399,58,3,4000,2,3,30426.95,,7475.0,2313.0,20702.7,2313.0
2400,31,4,1150,4,1,6442.06,,5087.5,2206.0,7932.99,2206.0
2401,40,4,1300,7,1,19140.68,,8085.0,1859.5,6052.07,1859.5
2402,8,3,1100,10,1,12827.04,,18193.0,8387.0,14387.2,8387.0
2403,60,5,1250,5,1,31199.35,,39248.0,19039.5,28384.9,19039.5
2404,58,4,3200,2,3,43146.13,,11040.0,2541.0,20430.6,2541.0
2405,31,5,1150,4,1,6185.85,,5992.5,2571.5,7358.25,2571.5
2406,40,5,1200,7,1,7209.57,,17943.0,7702.5,13772.2,7702.5
2407,8,4,1100,10,1,23948.06,,26856.0,10721.5,19542.2,10721.5
2408,55,1,1300,10,1,7968.18,,9253.0,2872.0,19869.3,2872.0
2409,60,6,1300,5,1,28838.23,,43851.0,20672.0,27512.4,20672.0
2410,58,5,3200,2,3,35507.22,,13027.5,3085.5,25528.4,3085.5
2411,31,6,1000,4,1,5351.0,,7120.0,2483.5,9233.59,2483.5
2412,40,6,1400,7,1,7307.3,,15625.0,7173.0,14340.1,7173.0
2413,8,5,1200,10,1,9624.82,,20880.1,8535.5,18179.2,8535.5
2414,55,2,1300,10,1,13013.32,,7121.5,3010.0,19477.2,3010.0
2415,60,7,2000,5,1,28396.88,,76591.2,32668.0,40710.7,32668.0
2416,58,6,4500,2,3,17399.4,,15584.0,5320.5,32458.4,5320.5
2417,31,7,1150,4,1,13640.53,,15213.5,4615.0,19435.8,4615.0
2418,40,7,1400,7,1,6491.02,,18461.5,7963.0,15544.0,7963.0
2419,8,6,1100,10,1,22798.47,,19357.3,8224.0,12829.0,8224.0
2420,55,3,1600,10,1,8168.41,,9157.0,1666.0,18716.4,1666.0
2421,60,8,1000,5,1,25230.24,,59850.5,23599.3,36736.0,23599.3
2422,31,8,1350,4,1,2239.39,,4484.5,891.0,4502.34,891.0
2423,58,7,1600,2,3,11112.71,,12247.5,4363.0,26179.2,4363.0
2424,40,8,1200,7,1,20162.53,,19209.0,6738.0,16557.0,6738.0
2425,8,7,1400,10,1,14782.96,,29902.5,11267.4,17439.4,11267.4
2426,55,4,1760,10,1,5203.93,,9194.5,3969.5,22731.5,3969.5
2427,58,8,1400,2,3,18020.8,,22699.0,7011.5,35520.1,7011.5
2428,55,5,1100,10,1,8243.71,,15178.5,6174.0,32036.8,6174.0
2429,55,6,2350,10,1,9678.06,,11999.0,3369.0,31449.8,3369.0
2430,55,7,1400,10,1,7361.94,,17600.0,6415.5,40376.3,6415.5
2431,1,1,1009,3,2,13002.13,,11679.5,5366.0,25639.7,5366.0
2432,1,2,1109,3,2,24331.4,,14293.0,6922.5,26609.5,6922.5
2433,103,1,1100,6,1,10556.2,,11968.0,4021.0,6629.5,4021.0
2434,63,1,2125,6,2,18830.34,,16601.0,4340.0,9137.58,4340.0
2435,1,3,1109,3,2,5584.17,,5734.5,2960.5,13369.0,2960.5
2436,103,2,1100,6,1,12521.25,,12812.0,4271.0,7546.84,4271.0
2437,1,4,1412,3,2,23946.53,,15819.5,6907.0,24893.1,6907.0
2438,63,2,900,6,2,14571.8,,19050.5,7459.5,13902.9,7459.5
2439,103,3,1400,6,1,16529.69,,10956.0,5019.5,9637.88,5019.5
2440,1,5,1412,3,2,41814.23,,17247.0,7507.5,29094.6,7507.5
2441,63,3,1570,6,2,3130.1,,11056.0,6875.0,5334.46,6875.0
2442,103,4,1200,6,1,15058.09,,13508.5,6467.0,7812.45,6467.0
2443,1,6,1618,3,2,22100.63,,13089.0,5586.0,29259.4,5586.0
2444,63,4,1570,6,2,12589.36,,16030.0,7580.0,12800.7,7580.0
2445,1,7,2124,3,2,40432.2,,15910.0,6751.0,25211.3,6751.0
2446,103,5,1400,6,1,11063.19,,14289.5,7298.0,8986.54,7298.0
2447,63,5,1150,6,2,17666.57,,21974.5,9082.0,14308.3,9082.0
2448,1,8,1209,3,2,46659.37,,19692.0,8376.0,30945.4,8376.0
2449,103,6,1516,6,1,16840.04,,21060.0,8811.0,13127.5,8811.0
2450,63,6,1150,6,2,20533.27,,20611.0,7951.0,10743.5,7951.0
2451,1,9,1209,3,2,26222.96,,23428.5,10114.0,45828.6,10114.0
2452,103,7,1200,6,1,25575.93,,28373.5,11052.5,15558.0,11052.5
2453,1,10,1412,3,2,29694.01,,25849.0,10384.5,47733.0,10384.5
2454,63,7,1350,6,2,18813.06,,23776.5,10985.0,12610.8,10985.0
2455,101,1,2100,7,1,27884.48,,11013.5,3996.5,7132.08,3996.5
2456,56,1,1120,1,2,19199.96,,11250.5,4420.5,8217.17,4420.5
2457,32,1,1000,4,3,21770.41,,12451.0,6088.5,22777.9,6088.5
2458,101,2,1000,7,1,28206.43,,14676.5,6576.0,8245.0,6576.0
2459,110,1,1650,5,2,10292.4,,4865.0,2181.0,4711.11,2181.0
2460,32,2,1100,4,3,52176.21,,18093.5,7375.3,25766.1,7375.3
2461,56,2,1120,1,2,15379.15,,12631.0,4336.5,9008.4,4336.5
2462,101,3,1200,7,1,40460.78,,21351.0,11530.0,12038.7,11530.0
2463,110,2,1050,5,2,14029.58,,7497.0,2675.0,5602.39,2675.0
2464,32,3,1400,4,3,11968.33,,11678.5,6030.0,22321.5,6030.0
2465,56,3,1420,1,2,20329.26,,10730.5,4733.5,7846.53,4733.5
2466,101,4,1200,7,1,49712.35,,22263.0,10104.5,12810.8,10104.5
2467,32,4,1600,4,3,31568.44,,14178.0,6274.5,19984.4,6274.5
2468,110,3,1100,5,2,18297.75,,10934.0,3484.5,8334.66,3484.5
2469,56,4,1120,1,2,21755.03,,9107.5,1808.5,7946.06,1808.5
2470,32,5,1600,4,3,24354.4,,18120.5,9515.0,32705.2,9515.0
2471,101,5,1100,7,1,27013.81,,20658.0,9222.0,13525.7,9222.0
2472,110,4,1050,5,2,10878.13,,8587.5,2762.5,8390.07,2762.5
2473,56,5,1420,1,2,30031.48,,17609.0,7345.0,13341.6,7345.0
2474,32,6,2200,4,3,11409.68,,16249.5,8375.0,29717.7,8375.0
2475,101,6,1100,7,1,44938.32,,24572.5,10045.5,16416.7,10045.5
2476,110,5,1200,5,2,17089.44,,9820.0,3850.5,7627.81,3850.5
2477,32,7,1100,4,3,29862.22,,23830.5,10482.0,34466.2,10482.0
2478,56,6,1120,1,2,18711.75,,21015.0,8021.5,16184.2,8021.5
2479,101,7,1600,7,1,34750.06,,32582.0,14639.0,17955.9,14639.0
2480,110,6,1200,5,2,30616.82,,16753.5,6194.5,12182.5,6194.5
2481,32,8,1400,4,3,21711.95,,26120.0,11816.0,50040.9,11816.0
2482,56,7,1620,1,2,32164.42,,22203.0,7717.0,11296.0,7717.0
2483,101,8,1000,7,1,46244.24,,40040.5,14728.5,24253.9,14728.5
2484,110,7,1100,5,2,16142.53,,20518.5,6763.5,18898.1,6763.5
2485,56,8,1420,1,2,23838.37,,21191.0,6888.5,12344.9,6888.5
2486,15,1,1600,8,2,160813.18,,31725.0,16713.0,51575.4,16713.0
2487,40,1,1300,7,2,24568.85,,11416.0,3127.5,10875.7,3127.5
2488,15,2,1300,8,2,87916.13,,32946.5,15737.0,53760.7,15737.0
2489,16,1,904,12,1,19079.77,,7824.5,3168.0,7210.13,3168.0
2490,17,1,1600,8,2,70248.65,,26686.5,5310.5,15324.7,5310.5
2491,40,2,1400,7,2,23104.41,,14027.0,5437.5,13671.9,5437.5
2492,15,3,2400,8,2,71292.84,,22714.5,11219.0,39362.1,11219.0
2493,16,2,1604,12,1,18878.24,,11324.5,4665.5,12286.2,4665.5
2494,17,2,1400,8,2,86968.03,,16869.5,48.5,9119.09,48.5
2495,40,3,2200,7,2,42455.47,,13492.0,5279.0,11209.0,5279.0
2496,15,4,1500,8,2,68641.79,,29140.0,15423.5,52674.0,15423.5
2497,16,3,1204,12,1,28352.97,,11019.0,4076.5,10301.1,4076.5
2498,17,3,1300,8,2,56889.21,,26177.0,8635.0,18255.5,8635.0
2499,40,4,1600,7,2,26526.61,,12117.0,4420.0,11046.0,4420.0
2500,15,5,1600,8,2,59203.15,,35512.5,18893.0,53538.0,18893.0
2501,16,4,2210,12,1,27689.33,,14938.5,4886.0,15368.4,4886.0
2502,17,4,2200,8,2,61675.97,,29753.5,14586.0,18539.7,14586.0
2503,40,5,1000,7,2,29660.11,,13773.5,5078.0,12584.0,5078.0
2504,15,6,1000,8,2,97982.04,,22809.0,11879.5,44185.5,11879.5
2505,19,1,2200,5,1,30367.23,,9074.5,2544.0,20515.9,2544.0
2506,16,5,1604,12,1,12223.06,,13215.5,5891.0,12099.6,5891.0
2507,17,5,1600,8,2,22017.38,,21592.5,6865.0,13655.8,6865.0
2508,40,6,1000,7,2,23094.2,,19790.5,6399.0,15930.7,6399.0
2509,15,7,1400,8,2,111030.62,,28320.5,5777.0,49647.1,5777.0
2510,19,2,1200,5,1,39072.49,,10794.5,4325.5,20365.0,4325.5
2511,16,6,1204,12,1,36806.73,,16996.0,7399.0,16237.3,7399.0
2512,17,6,1400,8,2,54184.75,,34833.0,17484.0,18067.1,17484.0
2513,40,7,1400,7,2,15215.77,,22380.0,7520.5,15956.7,7520.5
2514,15,8,1800,8,2,80176.81,,52398.0,25831.5,77491.8,25831.5
2515,19,3,1200,5,1,29630.36,,10750.0,4398.0,20555.1,4398.0
2516,16,7,904,12,1,21079.26,,16991.0,6997.0,16975.0,6997.0
2517,17,7,1100,8,2,50766.18,,40941.5,15119.5,19067.6,15119.5
2518,40,8,1200,7,2,44560.27,,35451.5,11976.5,26795.3,11976.5
2519,15,9,1300,8,2,90517.3,,49548.5,21431.0,85803.3,21431.0
2520,19,4,1000,5,1,29296.31,,20004.0,7665.5,37011.0,7665.5
2521,16,8,1404,12,1,44478.93,,33176.5,12425.0,31277.2,12425.0
2522,19,5,1000,5,1,26574.8,,23629.0,6813.0,34011.8,6813.0
2523,19,6,1650,5,1,26066.9,,23323.0,8653.0,49272.6,8653.0
2524,19,7,1300,5,1,38186.61,,28419.0,9782.5,53949.4,9782.5
2525,80,1,1100,2,3,28834.94,,17286.5,8219.5,25578.9,8219.5
2526,70,1,1400,3,1,32154.11,,19424.0,4293.0,12476.0,4293.0
2527,80,2,1100,2,3,27987.26,,16253.5,7405.5,26056.9,7405.5
2528,39,1,1050,5,2,3857.35,,6076.5,2466.0,5980.47,2466.0
2529,70,2,1200,3,1,22902.37,,18908.0,6111.5,10631.1,6111.5
2530,80,3,1700,2,3,24624.7,,14683.5,8662.0,25209.5,8662.0
2531,39,2,1050,5,2,32655.93,,11675.5,4646.0,10575.9,4646.0
2532,70,3,1200,3,1,27062.0,,17518.0,2895.5,12945.2,2895.5
2533,80,4,1400,2,3,38063.13,,18865.0,7215.5,28209.2,7215.5
2534,39,3,1300,5,2,21169.84,,13590.5,5609.5,11790.2,5609.5
2535,80,5,1300,2,3,58776.14,,14690.0,4710.0,24495.5,4710.0
2536,70,4,1000,3,1,5604.51,,18694.0,7487.0,13761.5,7487.0
2537,13,1,1600,5,1,24008.38,,7387.0,1460.5,10444.7,1460.5
2538,39,4,1300,5,2,23615.53,,15092.5,6306.0,13558.5,6306.0
2539,80,6,2350,2,3,27092.03,,17747.0,8698.5,28796.6,8698.5
2540,70,5,1000,3,1,37311.75,,28009.5,11903.5,26505.6,11903.5
2541,13,2,1100,5,1,16903.48,,10541.0,4351.0,20893.6,4351.0
2542,39,5,1800,5,2,20605.21,,12883.5,5568.5,12910.9,5568.5
2543,80,7,2047,2,3,10726.55,,16629.5,8553.0,27988.1,8553.0
2544,70,6,2200,3,1,37397.49,,32824.0,14572.5,22626.4,14572.5
2545,13,3,2200,5,1,12533.76,,10804.5,4327.0,18736.6,4327.0
2546,80,8,1700,2,3,32224.64,,28861.5,14934.0,45834.6,14934.0
2547,39,6,1560,5,2,12593.96,,13333.0,5313.0,10737.7,5313.0
2548,70,7,1700,3,1,43268.56,,37546.0,13957.5,27895.3,13957.5
2549,80,9,1100,2,3,19624.06,,24947.5,11270.5,42521.2,11270.5
2550,13,4,1300,5,1,12303.01,,9063.0,3355.0,17514.3,3355.0
2551,39,7,1200,5,2,36931.7,,21048.5,6565.0,19680.3,6565.0
2552,70,8,1200,3,1,11584.85,,40161.0,16706.0,28792.5,16706.0
2553,13,5,1300,5,1,,,,,,
2554,13,6,1300,5,1,,,,,,
2555,13,7,1600,5,1,3559.2,,16998.0,7172.5,33935.3,7172.5
